Index,Real_X,Real_Y,Real_Z,Estimated_X,Estimated_Y,Estimated_Z,RANSAC_X,RANSAC_Y,RANSAC_Z
33,0.2158198999486708,0.02200859762300644,1.1085531575324032,0.46959248474294824,-0.02099239456618296,1.1156417495537339,0.215790993025854,0.022005144685912487,1.1085869997876916
34,0.21581858721042402,0.022008235218717084,1.1085547449588409,0.21581987006701864,0.022008622349882323,1.1085531849292805,0.215790993025854,0.022005144685912487,1.1085869997876916
35,0.2158173407710347,0.02200783224174918,1.1085562677774017,0.21581825665090681,0.02200810953514054,1.1085551522714387,0.215790993025854,0.022005144685912487,1.1085869997876916
36,0.2158161954773808,0.022007469830057108,1.1085576644933468,0.21581659063011305,0.022007585719652223,1.1085571846693196,0.215790993025854,0.022005144685912487,1.1085869997876916
37,0.21581490230997985,0.02200707303052279,1.1085592357773975,0.2158149220176666,0.022007079779807537,1.1085592117199412,0.215790993025854,0.022005144685912487,1.1085869997876916
38,0.21581360483501782,0.022006717945523894,1.1085608037452601,0.2158149220176666,0.022007079779807537,1.1085592117199412,0.215790993025854,0.022005144685912487,1.1085869997876916
39,0.2158124582518513,0.02200641994844577,1.1085621857344008,0.21581334349365733,0.022006658050507832,1.1085611173999848,0.215790993025854,0.022005144685912487,1.1085869997876916
40,0.2158111149321693,0.022006086802421315,1.1085637992684272,0.2158118860159553,0.022006274309681828,1.1085628736674344,0.215790993025854,0.022005144685912487,1.1085869997876916
41,0.21580987595544981,0.0220057871572144,1.1085652856983617,0.21581049128637908,0.02200592859790973,1.1085645493099532,0.215790993025854,0.022005144685912487,1.1085869997876916
42,0.21580864080747914,0.02200550218830251,1.108566762600825,0.21580869006972314,0.02200551357813918,1.1085667035782474,0.215790993025854,0.022005144685912487,1.1085869997876916
43,0.21580740965456285,0.022005233554088597,1.1085682332269449,0.21580869006972314,0.02200551357813918,1.1085667035782474,0.215790993025854,0.022005144685912487,1.1085869997876916
