image_file,time,tag_id,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz,gripper_tx,gripper_ty,gripper_tz,gripper_rx,gripper_ry,gripper_rz
image_0022.jpg,2883136000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,3.1415927410125732,3.1415927410125732,-3.1415927410125732
image_0023.jpg,2883350000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0024.jpg,2883399000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0025.jpg,2883444000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0026.jpg,2883507000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0027.jpg,2883561000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0028.jpg,2883638000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0029.jpg,2883672000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0030.jpg,2883733000000,11,-0.0007233139020773622,-0.0016883495658003506,2.0067243107843953,3.080155142936644,0.06089783420421924,0.0034900045716230064,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0050.jpg,2885251000000,11,-0.002271440588711049,0.001525005449634442,2.002251480998255,-2.610558252312269,0.5302791318053797,0.00045653034399646057,-0.0,-2.0,0.0,2.5535900592803955,2.5535900592803955,-2.5535900592803955
image_0051.jpg,2885443000000,11,-0.002271440588711049,0.001525005449634442,2.002251480998255,-2.610558252312269,0.5302791318053797,0.00045653034399646057,-0.0,-2.0,0.0,-3.1415927410125732,-3.1415927410125732,3.1415927410125732
