image_file,time,tx,ty,tz,rx,ry,rz
image_0233.png,204532596000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0234.png,204532596000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0235.png,204532596000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0236.png,204532596000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0237.png,204532863000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0238.png,204533163000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0239.png,204533726000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0240.png,204534025000000,0.0,0.0,2.0,1.3962633609771729,0.0,0.0
image_0241.png,204534489000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0242.png,204534689000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0243.png,204535005000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0244.png,204535171000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0245.png,204535310000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0246.png,204535549000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0247.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0248.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0249.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0250.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0251.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0252.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0253.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0254.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0255.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0256.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0257.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0258.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0259.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0260.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0261.png,204535588000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0262.png,204535894000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0263.png,204536402000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0264.png,204536987000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0265.png,204537424000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0266.png,204537719000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0267.png,204538093000000,0.0,0.0,2.0,1.5707963705062866,0.0,0.0
image_0268.png,204538377000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0269.png,204538450000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0270.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0271.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0272.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0273.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0274.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0275.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0276.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0277.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0278.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0279.png,204538573000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0280.png,204538860000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0281.png,204539140000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0282.png,204539416000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0283.png,204539604000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0284.png,204540004000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0285.png,204540196000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0286.png,204540544000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0287.png,204540735000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0288.png,204541100000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0289.png,204541495000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0290.png,204541873000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0291.png,204542250000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0292.png,204542511000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0293.png,204542893000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0294.png,204543116000000,0.0,0.0,2.0,1.7453292608261108,0.0,0.0
image_0295.png,204543319000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0296.png,204543489000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0297.png,204543697000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0298.png,204544001000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0299.png,204544407000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0300.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0301.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0302.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0303.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0304.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0305.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0306.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0307.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0308.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0309.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0310.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0311.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0312.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0313.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0314.png,204544620000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0315.png,204544812000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0316.png,204545317000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0317.png,204545873000000,0.0,0.0,2.0,1.919862151145935,0.0,0.0
image_0318.png,204546384000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0319.png,204546812000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0320.png,204546969000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0321.png,204547261000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0322.png,204547446000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0323.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0324.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0325.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0326.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0327.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0328.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0329.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0330.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0331.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0332.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0333.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0334.png,204547539000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0335.png,204547743000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0336.png,204548138000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0337.png,204548433000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0338.png,204548651000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0339.png,204548985000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0340.png,204549401000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0341.png,204549609000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0342.png,204549996000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
image_0343.png,204550382000000,0.0,0.0,2.0,2.094395160675049,0.0,0.0
