image,gripper_rx,gripper_ry,gripper_rz,tag_erreur_rx,tag_erreur_ry,tag_erreur_rz,erreur_angle_solide
image_0116.png,0.0,0.0,0.0,-0.7040446032745761,0.5489165385873999,0.31375240911243213,0.9473854708478506
image_0117.png,0.0,0.0,0.0,-0.7040446032745761,0.5489165385873999,0.31375240911243213,0.9473854708478506
image_0167.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0168.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0169.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0170.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0171.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0172.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0173.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0174.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0175.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0176.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0193.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0194.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0195.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0196.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0197.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0198.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0199.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0200.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0201.png,0.0,0.0,0.0,-1.796315203929583,3.184120399095644,-0.1394756919464047,-3.6565097975492225
image_0286.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0287.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0288.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0289.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0290.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0291.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0292.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0293.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0294.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0295.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0296.png,0.0,0.0,0.0,4.819175527988427,2.262788538041312,0.33205719793379873,5.328098144171115
image_0313.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0314.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0315.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0316.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0317.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0318.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0319.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0320.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0321.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0322.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0323.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0324.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0325.png,0.0,0.0,0.0,-7.701897384768394,1.6145060983931507,0.001937508087497241,7.8690756251947125
image_0352.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0353.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0354.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0355.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0356.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0357.png,0.0,0.0,0.0,2.4571579136926e-09,-3.441461943093332e-09,1.9743010443206697e-11,4.228672972109119e-09
image_0380.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0381.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0382.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0383.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0384.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0385.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0386.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0387.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0388.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0389.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0390.png,0.0,0.0,0.0,3.4353693115235198e-09,2.9405423918690442e-08,2.7570055313673358e-11,2.9605429877850974e-08
image_0412.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0413.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0414.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0415.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0416.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0417.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0418.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0419.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0420.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0421.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0422.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0423.png,0.0,0.0,0.0,0.026314872302552358,11.22133781509372,0.0053928602717622665,11.22136862484184
image_0427.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0428.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0429.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0430.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0431.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0432.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0433.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0434.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0435.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0436.png,0.0,0.0,0.0,4.221360165653629,4.033045923459544,0.8689121280072359,5.879978563232842
image_0458.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0459.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0460.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0461.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0462.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0463.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0464.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0465.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0466.png,0.0,0.0,0.0,10.194184871518027,4.629724131398238,0.8211431220796135,11.19352059693745
image_0490.png,0.0,0.0,0.0,-3.6020332410500854e-31,6.910494206387462e-08,-7.623779033257122e-21,-6.91049420638746e-08
image_0491.png,0.0,0.0,0.0,-3.6020332410500854e-31,6.910494206387462e-08,-7.623779033257122e-21,-6.91049420638746e-08
image_0492.png,0.0,0.0,0.0,-3.6020332410500854e-31,6.910494206387462e-08,-7.623779033257122e-21,-6.91049420638746e-08
image_0493.png,0.0,0.0,0.0,-3.6020332410500854e-31,6.910494206387462e-08,-7.623779033257122e-21,-6.91049420638746e-08
image_0494.png,0.0,0.0,0.0,-3.6020332410500854e-31,6.910494206387462e-08,-7.623779033257122e-21,-6.91049420638746e-08
image_0518.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0519.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0520.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0521.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0522.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0523.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0524.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0525.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0526.png,0.0,0.0,0.0,4.793950356341397,11.803491635447795,0.9710186199842347,12.735896016956913
image_0548.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0549.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0550.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0551.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0552.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0553.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0554.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0555.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0556.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0557.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0558.png,0.0,0.0,0.0,-5.409240656237246,11.83143533624071,-0.04209479736257709,13.003592921617297
image_0584.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0585.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0586.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0587.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0588.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0589.png,0.0,0.0,0.0,-5.565249851915591,12.351840993204183,-0.041007787055048435,13.541506297302082
image_0616.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0617.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0618.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0619.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0620.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0621.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0622.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
image_0623.png,0.0,0.0,0.0,11.648834585520317,-11.459033432873383,0.0010326449774194979,16.326490130194443
