image_file,time,tag_id,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz,gripper_tx,gripper_ty,gripper_tz,gripper_rx,gripper_ry,gripper_rz,E_3D,angleSolide,Erx,Ery,Erz,distance_from_camera,error_3d,error_angular,mean_3d_error,mean_angular_error
image_0236.jpg,225475000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,0.7853981852531433,-0.5235987901687622,0.7853981852531433,0.006005481093531639,-179.9260149007187,-179.39737324712834,0.7067972220148798,90.04028091841668,2.0,0.004714863543552185,3.1403013700099205,0.014694746509074924,2.801390780814741
image_0237.jpg,225650000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,0.7853981852531433,-0.5235987901687622,0.7853981852531433,0.006005481093531639,-179.9260149007187,-179.39737324712834,0.7067972220148798,90.04028091841668,2.0,0.004714863543552185,3.1403013700099205,0.014610881946339438,2.8042387689592383
image_0238.jpg,225912000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.006005481093531639,98.08588574570093,-85.94031773830983,-26.03679775318792,76.29208406631807,2.0,0.004714863543552185,1.711921655997456,0.014528415126316212,2.7951361263512235
image_0239.jpg,226119000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.006005481093531639,98.08588574570093,-85.94031773830983,-26.03679775318792,76.29208406631807,2.0,0.004714863543552185,1.711921655997456,0.014447311394227254,2.7861839406458206
image_0240.jpg,226119000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.006005481093531639,98.08588574570093,-85.94031773830983,-26.03679775318792,76.29208406631807,2.0,0.004714863543552185,1.711921655997456,0.014367537231516802,2.777378512083129
image_0241.jpg,226119000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.006005481093531639,98.08588574570093,-85.94031773830983,-26.03679775318792,76.29208406631807,2.0,0.004714863543552185,1.711921655997456,0.01428906020966343,2.7687162612206437
image_0242.jpg,226119000000,11,-0.0034672661259637,0.0009035662923531,2.0030645671474754,0.783898958816823,2.6018345180069167,-2.3563164563750485,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.006005481093531639,98.08588574570093,-85.94031773830983,-26.03679775318792,76.29208406631807,2.0,0.004714863543552185,1.711921655997456,0.01421184894622705,2.760193724081747
image_0250.jpg,227299000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014184637541073322,2.7632242081496554
image_0251.jpg,227528000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014157858062985525,2.7662065892958507
image_0252.jpg,227856000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014131500308962104,2.7691420038098222
image_0253.jpg,228124000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014105554394845298,2.772031552472013
image_0254.jpg,228252000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014080010742962864,2.7748763019301395
image_0255.jpg,228491000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014054860070340156,2.7776772860119863
image_0256.jpg,228751000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014030093377452148,2.7804355069780797
image_0257.jpg,228961000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.014005701937486684,2.783151936717415
image_0258.jpg,229206000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.01398167728609213,2.7858275178892407
image_0259.jpg,229384000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.013958011211584062,2.788463165013726
