image_file,time,tag_id,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz,gripper_tx,gripper_ty,gripper_tz,gripper_rx,gripper_ry,gripper_rz,E_3D,angleSolide,Erx,Ery,Erz
image_0023.jpg,186613000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259
image_0024.jpg,186683000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259
image_0043.jpg,189517000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.008122304712747266,179.977217364862,179.97705703718105,-0.33167765128271126,0.055357681141501684
image_0044.jpg,189728000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.008122304712747266,179.977217364862,179.97705703718105,-0.33167765128271126,0.055357681141501684
image_0045.jpg,189862000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.008122304712747266,179.977217364862,179.97705703718105,-0.33167765128271126,0.055357681141501684
image_0046.jpg,190086000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.008122304712747266,155.08248983070467,148.27594680825342,-11.470162303389998,44.243059016884544
image_0047.jpg,190136000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.008122304712747266,155.08248983070467,148.27594680825342,-11.470162303389998,44.243059016884544
image_0048.jpg,190153000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.008122304712747266,155.08248983070467,148.27594680825342,-11.470162303389998,44.243059016884544
image_0049.jpg,190274000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.008122304712747266,155.08248983070467,148.27594680825342,-11.470162303389998,44.243059016884544
image_0053.jpg,191226000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0054.jpg,191410000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0055.jpg,191767000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0056.jpg,192004000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0057.jpg,192315000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0058.jpg,192580000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0059.jpg,192898000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0060.jpg,193130000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0061.jpg,193351000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0062.jpg,193614000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0063.jpg,193765000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.7853981852531433,0.0,0.7853981852531433,0.007496628254798902,179.6238920488718,179.30462693686067,-0.1651163433875079,89.78131252815491
image_0064.jpg,194043000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.007496628254798902,141.10283312086108,-128.4954203650072,-2.923971794096656,86.15053482020735
image_0065.jpg,194142000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.007496628254798902,141.10283312086108,-128.4954203650072,-2.923971794096656,86.15053482020735
image_0066.jpg,194247000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.007496628254798902,141.10283312086108,-128.4954203650072,-2.923971794096656,86.15053482020735
image_0067.jpg,194463000000,11,-0.0043281803409227,-4.6411767326702815e-05,2.022968668798236,0.7788539339987484,-3.1309731093584543,-2.359994067456774,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.007496628254798902,141.10283312086108,-128.4954203650072,-2.923971794096656,86.15053482020735
image_0082.jpg,196839000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.0067447302312938304,-179.47691934299525,179.73811474146976,0.5974965653459589,59.27280127796783
image_0083.jpg,197161000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.0067447302312938304,-179.47691934299525,179.73811474146976,0.5974965653459589,59.27280127796783
image_0084.jpg,197350000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.0067447302312938304,-179.47691934299525,179.73811474146976,0.5974965653459589,59.27280127796783
image_0085.jpg,197515000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.0067447302312938304,-179.47691934299525,179.73811474146976,0.5974965653459589,59.27280127796783
image_0086.jpg,197799000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,0.0,0.5235987901687622,0.5235987901687622,0.0067447302312938304,-179.47691934299525,179.73811474146976,0.5974965653459589,59.27280127796783
image_0087.jpg,198060000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.0067447302312938304,149.98824635307352,-142.35968286432717,5.155415401258712,59.35698203897207
image_0088.jpg,198146000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.0067447302312938304,149.98824635307352,-142.35968286432717,5.155415401258712,59.35698203897207
image_0089.jpg,198310000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.0067447302312938304,149.98824635307352,-142.35968286432717,5.155415401258712,59.35698203897207
image_0090.jpg,198510000000,11,-0.0038940718146489,-0.0047387695787627,2.0138455016650147,-0.0105503591230786,-2.624763853702445,-2.625417783820449,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.0067447302312938304,149.98824635307352,-142.35968286432717,5.155415401258712,59.35698203897207
image_0103.jpg,200947000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.008395995476230397,179.9856953467422,179.9856867062947,-0.012120271124040856,0.0816563281502417
image_0104.jpg,201393000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.008395995476230397,179.9856953467422,179.9856867062947,-0.012120271124040856,0.0816563281502417
image_0105.jpg,201665000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.008395995476230397,179.9856953467422,179.9856867062947,-0.012120271124040856,0.0816563281502417
image_0106.jpg,201970000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,-0.7853981852531433,0.7853981852531433,0.0,0.008395995476230397,179.9856953467422,179.9856867062947,-0.012120271124040856,0.0816563281502417
image_0107.jpg,202075000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.008395995476230397,111.11162845374774,94.69617590997181,-14.843375147623414,50.97361815095923
image_0108.jpg,202151000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.008395995476230397,111.11162845374774,94.69617590997181,-14.843375147623414,50.97361815095923
image_0109.jpg,202151000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.008395995476230397,111.11162845374774,94.69617590997181,-14.843375147623414,50.97361815095923
image_0110.jpg,202151000000,11,-0.0048474302483165,-0.0062327429688522,2.0097213531981706,-0.785751550494985,-2.3559829609094467,-3.139917614841289,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.008395995476230397,111.11162845374774,94.69617590997181,-14.843375147623414,50.97361815095923
image_0116.jpg,203315000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0117.jpg,203543000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0118.jpg,203702000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0119.jpg,203837000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0120.jpg,204024000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0121.jpg,204188000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0122.jpg,204528000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0123.jpg,204737000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0124.jpg,205063000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0125.jpg,205267000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0126.jpg,205458000000,11,-0.0006741465891278,-0.0007477947156197,2.014592120467685,-0.0197693078702179,2.627572193294675,-2.346839732694504,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.00116765614411861,179.01893534694364,178.9179221528054,0.3127871498405832,91.09470047680655
image_0127.jpg,205620000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.002038327302646291,-179.88289347981146,-179.85359805790333,0.3097503707556026,90.56956602125649
image_0128.jpg,205717000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.002038327302646291,-179.88289347981146,-179.85359805790333,0.3097503707556026,90.56956602125649
image_0129.jpg,205852000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,0.0,-0.5235987901687622,0.7853981852531433,0.002038327302646291,-179.88289347981146,-179.85359805790333,0.3097503707556026,90.56956602125649
image_0130.jpg,206166000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.002038327302646291,-132.46877824167015,-36.869556939045474,73.86656162004725,-146.07295678995968
image_0131.jpg,206282000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.002038327302646291,-132.46877824167015,-36.869556939045474,73.86656162004725,-146.07295678995968
image_0132.jpg,206425000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.002038327302646291,-132.46877824167015,-36.869556939045474,73.86656162004725,-146.07295678995968
image_0133.jpg,206579000000,11,-0.0011768288168794,-0.0011666525419973,2.014986185437218,-0.0023354451150421,2.612365526307711,-2.3474340314048865,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.002038327302646291,-132.46877824167015,-36.869556939045474,73.86656162004725,-146.07295678995968
image_0144.jpg,208967000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.011603881155895513,-179.96420700107913,179.64690955108242,-0.2451603215173051,120.00632470814094
image_0145.jpg,209241000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.011603881155895513,-179.96420700107913,179.64690955108242,-0.2451603215173051,120.00632470814094
image_0146.jpg,209463000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.011603881155895513,-179.96420700107913,179.64690955108242,-0.2451603215173051,120.00632470814094
image_0147.jpg,209654000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.011603881155895513,-179.96420700107913,179.64690955108242,-0.2451603215173051,120.00632470814094
image_0148.jpg,209885000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,1.0471975803375244,1.0471975803375244,1.0471975803375244,0.011603881155895513,-179.96420700107913,179.64690955108242,-0.2451603215173051,120.00632470814094
image_0149.jpg,210060000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.011603881155895513,60.70593446022025,-45.077807353842445,-1.933686791920129,42.53955672823749
image_0150.jpg,210157000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.011603881155895513,60.70593446022025,-45.077807353842445,-1.933686791920129,42.53955672823749
image_0151.jpg,210361000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.011603881155895513,60.70593446022025,-45.077807353842445,-1.933686791920129,42.53955672823749
image_0152.jpg,210760000000,11,-0.0066995039090007,-0.0018501215475167,1.999825074549928,1.0484626737211131,-2.0869190471408845,-2.0953958965721027,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.011603881155895513,60.70593446022025,-45.077807353842445,-1.933686791920129,42.53955672823749
image_0155.jpg,211226000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0156.jpg,211614000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0157.jpg,211882000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0158.jpg,212305000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0159.jpg,212546000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0160.jpg,212939000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0161.jpg,213165000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0162.jpg,213293000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0163.jpg,213506000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0164.jpg,213708000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0165.jpg,213915000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,0.004693635543062448,179.90098941945365,-179.9625327455497,0.10241647537458778,-90.24473390626311
image_0166.jpg,214121000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.5235987901687622,0.004693635543062448,-158.95163384558117,50.82130826481306,72.11372846972385,-114.4944905005069
image_0167.jpg,214325000000,11,-0.0027098717442651,-0.0079878035412282,2.01851227919487,-0.7829547974720206,2.355394399015802,2.353650942834361,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.5235987901687622,0.004693635543062448,-158.95163384558117,50.82130826481306,72.11372846972385,-114.4944905005069
